180080025200M1001H,时间序列分析,王东,数学科学学院
180080025200M3001H,统计软件SAS,姜志鹏,数学科学学院
180080070100M1001H,最优化计算方法,刘歆,数学科学学院
180080070100M1002H,运筹学,胡旭东,数学科学学院
180080070100M1003H,微分流形,吴英毅,数学科学学院
180080070100M1003Y,微分流形,吴英毅,数学科学学院
180080070100M1004H,代数I,胡永泉、杨若涛,数学科学学院
180080070100M1004Y,代数I,胡永泉,数学科学学院
180080070100M1005H,数值分析,郑伟英,数学科学学院
180080070100M1006H,偏微分方程概论,韩丕功,数学科学学院
180080070100M1006Y,偏微分方程概论,韩丕功,数学科学学院
180080070100M1007H,现代实分析,郝成春,数学科学学院
180080070100M1007Y,现代实分析,郝成春,数学科学学院
180080070100M1008H,高等概率论,何凯,数学科学学院
180080070100M1009H,高等数理统计,张三国,数学科学学院
180080070100MX001H,高等分析基础(数学相关专业学生修读不考试不计学分),孟钢,数学科学学院
180080070100MX002H,Matlab在科学计算中的应用,赵彤,数学科学学院
180080070100MX002Y,Matlab在科学计算中的应用,赵彤,数学科学学院
180080070100MX003H,Python科学计算与数据处理,张敏洪,数学科学学院
180080070100MX004H,数学模型及其应用,杨文国,数学科学学院
180080070100MX005H,代数基础(数学专业学生不考试，不计学分),陈凌,数学科学学院
180080070100MX006H,复变函数与积分变换,焦晓祥,数学科学学院
180080070100MX012H,高等工程数学,王丽瑾,数学科学学院
180080070100MX013H,数学物理方程,孙义静,数学科学学院
180080070100MX015H,组合数学及其应用,唐国平,数学科学学院
180080070100MX017H,应用统计,高随祥,数学科学学院
180080070100MX018H,实用最优化算法,牛凌峰,数学科学学院
180080070100MX018Y,实用最优化算法,牛凌峰,数学科学学院
180080070100MX019H,几何与拓扑基础(数学专业学生不考试，不计学分),肖良,数学科学学院
180080070100MX020H,应用概率论,张君玉,数学科学学院
180080070100MX021H,应用近世代数,陈凌,数学科学学院
180080070100PB001H,学术道德与学术写作规范-分论,刘家琪,数学科学学院
180080070100PB001Y,学术道德与学术写作规范-分论,刘家琪,数学科学学院
180080070101M0007Y,李代数,王清,数学科学学院
180080070101M2001Y,黎曼几何,焦晓祥,数学科学学院
180080070101M2002Y,李群与齐性空间,吴英毅,数学科学学院
180080070101M2003Y,代数II,许大昕,数学科学学院
180080070101M2004H,代数数论,钱子诚等,数学科学学院
180080070101M2004Y,代数数论,钱子诚,数学科学学院
180080070101M2005H,代数拓扑I,黄瑞芝,数学科学学院
180080070101M2005Y,代数拓扑I,黄瑞芝,数学科学学院
180080070101M2006Y,黎曼曲面,邓富声,数学科学学院
180080070101M2007H,现代复分析,刘家琪,数学科学学院
180080070101M2007Y,现代复分析,邓富声,数学科学学院
180080070101M2008H,高等泛函分析,孙义静,数学科学学院
180080070101M2008Y,高等泛函分析,孙义静,数学科学学院
180080070101M2009Y,调和分析导论,燕敦验,数学科学学院
180080070101M2010Y,泛函分析II,王晋民,数学科学学院
180080070101M2011Y,代数拓扑II,潘建中,数学科学学院
180080070101M2012H,微分拓扑,郑恺,数学科学学院
180080070101M2012Y,微分拓扑,郑恺,数学科学学院
180080070101M3002Y,代数III,申旭,数学科学学院
180080070101M3003H,抽象代数,唐国平,数学科学学院
180080070101M3003Y,抽象代数,唐国平,数学科学学院
180080070102M0002H,梯度流模型及数值方法,徐劼,数学科学学院
180080070102M0003H,间断有限元方法选讲,刘勇,数学科学学院
180080070102M2001H,数值线性代数,黄记祖,数学科学学院
180080070102M2002H,微分方程数值解,张文生、于海军,数学科学学院
180080070102M2003H,数值逼近,许志强,数学科学学院
180080070102M2004H,凸分析与优化,高斌,数学科学学院
180080070102M2005H,有限元方法的数学基础,毛士鹏,数学科学学院
180080070102M3001H,动力系统的几何算法,唐贻发,数学科学学院
180080070102M3002H,随机微分方程数值解,洪佳林、陈楚楚,数学科学学院
180080070103M0001H,线性代数与量子信息选讲,骆顺龙,数学科学学院
180080070103M0002H,因果推断基础与展望,王林勃,数学科学学院
180080070104M2001H,计算机代数,申立勇,数学科学学院
180080070104M2001Y,计算机代数,申立勇,数学科学学院
180080070104M2002Y,计算机辅助几何设计,申立勇,数学科学学院
180080070104M2003Y,纠错码,张志芳,数学科学学院
180080070104M2004Y,密码学,邓映蒲,数学科学学院
180080070104M2005Y,计算代数几何引论,王定康,数学科学学院
180080070104M2006H,数学物理方法,闫振亚,数学科学学院
180080070104P2001H,椭圆与抛物型偏微分方程,韩丕功,数学科学学院
180080070104P2001Y,椭圆与抛物型偏微分方程,韩丕功,数学科学学院
180080070105M0007H,机器学习中的优化算法简介,蔡邢菊,数学科学学院
180080070105M0008H,数据科学里的优化方法,于耀亮,数学科学学院
180080070105M2001H,非线性动力学及系统稳定性,齐洪胜等,数学科学学院
180080070105M2002H,组合最优化,郭田德,数学科学学院
180080070105M2003H,学习最优化方法,韩丛英,数学科学学院
180080070105M2004H,随机运筹学,姚大成,数学科学学院
180080070105M2005H,图论与网络流,高随祥,数学科学学院
180080070105M2006H,多个体系统与复杂网络,陈鸽,数学科学学院
180080070105M3001H,鲁棒优化,杨文国,数学科学学院
180080070105M3002H,博弈论导引,穆义芬,数学科学学院
180080070105M3003H,数据分析的优化方法,王勇,数学科学学院
180080071100M1002H,时间序列与系统估计,方海涛,数学科学学院
180080071100M1004H,现代控制理论基础,赵成,数学科学学院
180080071100M1007H,系统优化与鲁棒性,李怡蓓等,数学科学学院
180080071400M1001H,多元统计分析,熊世峰,数学科学学院
180080071400M1002H,非参数统计,孙志华,数学科学学院
180080071400M1003H,实验设计与分析,何煦,数学科学学院
180080071400M1004H,回归分析,张三国,数学科学学院
180080071400M1005H,随机过程,罗德军,数学科学学院
180080071400M1006H,随机分析,李向东,数学科学学院
1800800714X1M2001H,现代统计方法,张三国,数学科学学院
1800800714X4M2001H,生存分析,孙志华,数学科学学院
180081070100PX001H,计算机代数在科学与工程中的应用,骆文于,物理科学学院
180081070100PX001Y,计算机代数在科学与工程中的应用,骆文于,物理科学学院
180081070200P1001H-1,高等量子力学,陈澍、周端陆,物理科学学院
180081070200P1001H-2,高等量子力学,金彪,物理科学学院
180081070200P1001H-3,高等量子力学,王正川,物理科学学院
180081070200P1001Y,高等量子力学,郑云钦等,物理科学学院
180081070200P1002H-1,群论,郭璐,物理科学学院
180081070200P1002H-2,群论,黄飞,物理科学学院
180081070200P1003H,现代物理实验,何会海、贾凤东等,物理科学学院
180081070200P1004H,高等统计物理,覃绍京,物理科学学院
180081070200P1005H,高等电动力学,董宇兵,物理科学学院
180081070200PB001H-1,学术道德与学术写作规范-分论,张承民,物理科学学院
180081070200PB001H-2,学术道德与学术写作规范-分论,张承民,物理科学学院
180081070201P0001H,共形场论导论,周稀楠,物理科学学院
180081070201P2001H,广义相对论,田雨、吴小宁,物理科学学院
180081070201P2002H,量子多体理论,金彪,物理科学学院
180081070201P2003H,计算物理,郭璐、任新国,物理科学学院
180081070201P2004H-1,量子场论,贾宇,物理科学学院
180081070201P2004H-2,量子场论,乔从丰,物理科学学院
180081070201P2004H-3,量子场论,于江浩、晏启树,物理科学学院
180081070201P2004Y,量子场论,马腾,物理科学学院
180081070201P3007H,物理学中的微分几何和拓扑,高怡泓,物理科学学院
180081070201P3008H-1,规范场理论,陈莹,物理科学学院
180081070201P3008H-2,规范场理论,吴洁强,物理科学学院
180081070201P3009H,现代宇宙学,郭宗宽、胡彬等,物理科学学院
180081070201P3010H,非平衡统计物理,周海军、史华林,物理科学学院
180081070201P3011H,李群与李代数,凌意、吴小宁,物理科学学院
180081070201P3011Y,李群与李代数,田雨,物理科学学院
180081070201P3012H,超对称超引力超弦,彭程,物理科学学院
180081070201P3012Y,超对称超引力超弦,彭程,物理科学学院
180081070201P4003H,非平衡统计物理讨论课,王正川,物理科学学院
180081070201P4004H,超对称量子场论导论,李田军,物理科学学院
180081070202P2001H-1,粒子物理基础,吕才典、李钊,物理科学学院
180081070202P2001H-2,粒子物理基础,陈莹,物理科学学院
180081070202P2002H,原子核结构,彭光雄、周善贵,物理科学学院
180081070202P2003H,粒子辐射探测技术,胡涛、董明义,物理科学学院
180081070202P2004H,粒子物理实验数据处理与分析,季晓斌、孙胜森等,物理科学学院
180081070202P2004Y,粒子物理实验数据处理与分析,刘北江,物理科学学院
180081070202P3002H,中微子物理学,周顺、李玉峰,物理科学学院
180081070202P3003H,粒子物理,王建雄、晏启树,物理科学学院
180081070202P3004H,宇宙线物理,何会海、毕效军等,物理科学学院
180081070202P3005H,粒子天体物理实验方法导论,宋黎明、何会林等,物理科学学院
180081070202P3006H,探测器模拟与数据分析,董燎原、曹国富等,物理科学学院
180081070202P3007H,物理中的概率和统计,李祖豪,物理科学学院
180081070202P3007Y,物理中的概率和统计,李祖豪,物理科学学院
180081070202P3008H,高能天体物理与引力波,张承民,物理科学学院
180081070202P4001H,对撞机物理,李田军,物理科学学院
180081070202P4002H,量子场论专题讨论,陈莹,物理科学学院
180081070202P4003H,粒子物理与核物理实验装置,欧阳群,物理科学学院
180081070202P4004H,高能天体物理研讨,宋黎明、贾淑梅,物理科学学院
180081070202P4005H,电弱规范理论专题讨论(仅限高能物理理论方向),乔从丰、张昊,物理科学学院
180081070203P2001H,原子分子光谱与结构理论,钟志萍,物理科学学院
180081070203P2002H,激光光谱学,张新惠,物理科学学院
180081070203P3001H,冷原子物理,周端陆、左战春,物理科学学院
180081070203P4002H,原子分子光谱与结构理论专题研讨,钟志萍,物理科学学院
180081070204P2001H,等离子体物理导论,马石庄,物理科学学院
180081070205P2001H,固体理论,王建涛、蒋坤等,物理科学学院
180081070205P2002H,凝聚态物理导论,苏刚、顾波,物理科学学院
180081070205P2003H,介观物理,李永庆、周毅,物理科学学院
180081070205P3007H,半导体物理,朱征,物理科学学院
180081070205P3008H,磁性物理,蔡建旺、沈保根,物理科学学院
180081070205P3009H,固体物理实验方法,谷林、郭沁林等,物理科学学院
180081070205P3010H,软物质物理导论,杨明成,物理科学学院
180081070205P3011H,X射线晶体学,贺蒙、金士锋,物理科学学院
180081070205P3012H,超导物理,郑东宁、刘国东,物理科学学院
180081070205P3013H,表面物理,陆兴华、陈岚等,物理科学学院
180081070205P3014H,密度泛函理论与应用,杜世萱、潘金波,物理科学学院
180081070205P3015H,现代生物物理学,史华林、黎明,物理科学学院
180081070205P3018H,晶体生长理论基础与方法,王刚、郭丽伟,物理科学学院
180081070205P4001H,密度泛函理论与应用研讨,杜世萱、潘金波,物理科学学院
180081070206P2001H,固体声学,王秀明,物理科学学院
180081070206P2002H,理论声学I,李晓东,物理科学学院
180081070206P2002Y,理论声学I,李晓东,物理科学学院
180081070206P2003H,理论声学II,李晓东,物理科学学院
180081070206P3001H,计算声学,王秀明、何晓,物理科学学院
180081070206P3002H,结构声学,隋富生,物理科学学院
180081070206P3003H,计算海洋声学,骆文于,物理科学学院
180081070206P3004H,超声传播与成像,张碧星、黄娟,物理科学学院
180081070206P3005H,海洋声学,吴立新,物理科学学院
180081070206P3005Y,海洋声学,吴立新,物理科学学院
180081070206P3006H,医学超声,林伟军、苏畅,物理科学学院
180081070206P3006Y,医学超声,林伟军、苏畅,物理科学学院
180081070206P3007H,声表面波传感技术及应用,王文、程利娜,物理科学学院
180081070206P3008H,压电材料与压电换能器,吴先梅,物理科学学院
180081070206P3009H,非线性声学,贾晗,物理科学学院
180081070206P4001H,现代声学进展,李风华、李晓东等,物理科学学院
180081070207P2001H,光学电磁理论及应用,李玉同、鲁欣等,物理科学学院
180081070207P2002H,量子光学,王兵兵、王颖丹,物理科学学院
180081070207P3001H,凝聚态中的光物理,陈佳宁、郭尔佳,物理科学学院
180081070207P3002H,现代光学,屈一至、纪爱玲,物理科学学院
180081070207P3003H,高等激光物理学,魏志义、奚婷婷,物理科学学院
180081070207P7001H,同步辐射先进光源及其应用,高琛等,物理科学学院
180082070300P1001H,高等无机化学,郝永梅,化学科学学院
180082070300P1002H,化学反应动力学,陈波珍,化学科学学院
180082070300P1003H,高等仪器分析,汪福意、李向军,化学科学学院
180082070300P1004H,高等分离分析,赵睿、上官棣华,化学科学学院
180082070300P1005H-01,有机结构分析（A班）,王德先、王其强,化学科学学院
180082070300P1005H-02,有机结构分析（B班）,徐伟、齐婷,化学科学学院
180082070300P1005H-03,有机结构分析（C班）,向俊锋、马家海,化学科学学院
180082070300P1006H-01,高等有机合成（A班）,陈传峰、李猛,化学科学学院
180082070300P1006H-02,高等有机合成（B班）,程靓、刘利,化学科学学院
180082070300P1007H,基础化学生物学,何裕建、吴丽,化学科学学院
180082070300P1008H,高等物理有机化学,杨镜奎,化学科学学院
180082070300P1009H,量子化学理论及其应用,汪志祥,化学科学学院
180082070300P1014H,先进材料化学,宋延林、黄伟等,化学科学学院
180082070300P1015H,分子光谱学,王吉政、张贞,化学科学学院
180082070300P1016H,高等高分子物理,赵江、郭洪霞,化学科学学院
180082070300P1017H,高等结构化学,王建平、史强,化学科学学院
180082070300P1018H,高等高分子化学,董金勇、张辽云,化学科学学院
180082070300P4001H,现代光刻技术及光刻材料,杨国强、郭旭东,化学科学学院
180082070300P6001H,化学实验操作规范与实验室安全,马家海、张志国,化学科学学院
180082070300PB001H-01,学术道德与学术写作规范-分论（A班）,张凤娇,化学科学学院
180082070300PB001H-02,学术道德与学术写作规范-分论（B班）,张凤娇,化学科学学院
180082070300PB001H-3,学术道德与学术写作规范-分论（C班）,张凤娇,化学科学学院
180082070300PB001H-4,学术道德与学术写作规范-分论（D班）,张凤娇,化学科学学院
180082070301P2001H-01,配位化学（A班）,高丽华,化学科学学院
180082070301P2001H-02,配位化学（B班）,楚甲祥,化学科学学院
180082070301P2002H,无机材料化学,李明珠、曹昌燕,化学科学学院
180082070301P2003H,纳米科学与技术,江鹏,化学科学学院
180082070301P2008H,先进电池材料,郭玉国、辛森,化学科学学院
180082070301P3001H,环境催化材料,周克斌,化学科学学院
180082070301P3002H,功能配合物化学,钟羽武、唐健洪,化学科学学院
180082070301P4001H,纳米材料的应用,胡劲松,化学科学学院
180082070302P0001H,单细胞代谢物质谱分析,张四纯,化学科学学院
180082070302P2001H,质谱分析,赵镇文、聂宗秀,化学科学学院
180082070302P2002H,高等电分析化学,赵红、于萍,化学科学学院
180082070302P2003H,化学与生物传感分析,马会民、姚鑫,化学科学学院
180082070302P2004H,生命分析化学,于萍、肖海华等,化学科学学院
180082070302P3001H,纳米分析化学,王登超,化学科学学院
180082070302P3002H,单分子与单细胞分析技术,吴海臣、史文,化学科学学院
180082070302P3003H,磁共振新技术及应用,唐亚林,化学科学学院
180082070302P4001H,化学成像分析前沿,张阳阳,化学科学学院
180082070302P4002H,复杂体系分离分析前沿,黄嫣嫣,化学科学学院
180082070302P4003H,化学传感分析前沿,李晓花,化学科学学院
180082070302P4004H,现代质谱前沿,聂宗秀,化学科学学院
180082070302P5001H-08,材料分析与表征技术实验-8班,赵红、崔丽杰等,化学科学学院
180082070302P5001H-09,材料分析与表征技术实验-9班,赵红、崔丽杰等,化学科学学院
180082070302P5001H-10,材料分析与表征技术实验-10班,赵红、崔丽杰等,化学科学学院
180082070302P5002H-10,物质分离与分析实验-10班,李向军、郭存悦等,化学科学学院
180082070302P5002H-9,物质分离与分析实验-9班,李向军、郭存悦等,化学科学学院
180082070303P0001H,有机金属化学与催化,Gregory Solan,化学科学学院
180082070303P2001H,不对称合成,范青华、李保林,化学科学学院
180082070303P2002H,过渡金属有机化学,王从洋、吕海燕,化学科学学院
180082070303P2003H,药物化学,俞初一、贾月梅,化学科学学院
180082070303P2004H,有机光化学,李嫕、陈懿,化学科学学院
180082070303P2005H,二维核磁及杂原子核磁波谱的实际应用,向俊锋,化学科学学院
180082070303P2006H,高等杂环化学,杨镜奎,化学科学学院
180082070303P3001H,有机催化前沿,陈祥雨,化学科学学院
180082070303P3010H,计算机辅助药物设计,崔巍,化学科学学院
180082070303P4001H,有机合成设计,吕海燕,化学科学学院
180082070303P4004H,有机功能材料与器件,董焕丽,化学科学学院
180082070303P4006H,有机合成方法及应用,朱晓张,化学科学学院
180082070304P0001H,超快光学,许子豪,化学科学学院
180082070304P2001H,固体表面物理化学,裘晓辉、刘薇,化学科学学院
180082070304P2002H,化学热力学,边文生、郭源,化学科学学院
180082070304P2003H,光化学原理与应用,田志远,化学科学学院
180082070304P2004H-01,电化学原理及应用（A班）,张占军,化学科学学院
180082070304P2004H-02,电化学原理及应用（B班）,王雪飞,化学科学学院
180082070304P3001H,胶体与界面化学,杨志勇,化学科学学院
180082070304P3002H,群论及其在化学中的应用,伦正言,化学科学学院
180082070304P3003H,自组装物理化学,刘鸣华、李峻柏等,化学科学学院
180082070304P3004H,分子模拟与计算机化学,计明娟、崔巍,化学科学学院
180082070304P3005H,分子电子材料与器件,倪振杰等,化学科学学院
180082070304P3006H,现代量子化学及其在有机光电材料中的应用,彭谦,化学科学学院
180082070304P4001H,机器学习化学,白书明等,化学科学学院
180082070304P4008H,光功能材料及纳米光子学前沿,赵永生,化学科学学院
180082070304P5001H,分子模拟实验(必须同时修读《分子模拟与计算机化学》课程),计明娟、崔巍,化学科学学院
180082070304P5002H,计算量子化学实验,汪志祥,化学科学学院
180082070305P2001H,高分子材料加工,刘琛阳、郭存悦,化学科学学院
180082070305P2002H,特种高分子材料,范琳、张宗波,化学科学学院
180082070305P2003H,聚合物仪器分析方法,王健君、薛涵,化学科学学院
180082070305P2004H,先进高分子材料,周恒、杨海霞,化学科学学院
180082070305P2005H,天然与功能高分子,张军、王彩旗,化学科学学院
180082070305P3001H,高分子材料加工前沿,董侠,化学科学学院
180082070305P3002H,均相聚合化学,王洋,化学科学学院
180082070305P3003H,软物质,陈尔强、宋锐,化学科学学院
180082070305P3006H,生物大分子化学,张鹏飞、董原辰,化学科学学院
180082070305P4001H,高分子结晶,刘国明,化学科学学院
180082070305P4002H,可控活性聚合,尤伟,化学科学学院
180082070305P4003H,生物医用高分子,乔燕,化学科学学院
180082070305P4005H,先进功能材料,赵宁,化学科学学院
180082070305P4006H,光电功能高分子,侯剑辉,化学科学学院
1800820703Z1P2001H,分子修饰与化学标记,何裕建、吴丽,化学科学学院
1800820703Z1P2004H,核酸、蛋白质与糖化学,张亮仁、李中军等,化学科学学院
1800820703Z1P4001H,化学生物学主题研讨课,董原辰、吕雪光,化学科学学院
1800820703Z2P3001H,生物无机化学,赵耀,化学科学学院
180083070600P1001H,气溶胶与气候变化,廖宏、韩志伟,地球与行星科学学院
180083070600P1002H,大气物理学,卞建春、郄秀书,地球与行星科学学院
180083070600P1003H,气候变化的统计分析方法,严中伟、钱诚,地球与行星科学学院
180083070600P1004H,大气科学概论,孙建奇、胡波,地球与行星科学学院
180083070600P1005H,地球系统科学概论,姜大膀、吴绍洪等,地球与行星科学学院
180083070601M2001H,气候动力学,黄刚、王林,地球与行星科学学院
180083070601P2001H,云降水物理学及其数值模拟,孙继明,地球与行星科学学院
180083070601P2002H,高等大气动力学,林一骅,地球与行星科学学院
180083070601P2004H,中小尺度天气动力学与数值模拟,高守亭、冉令坤等,地球与行星科学学院
180083070601P2005H,大洋环流和海气相互作用的数值模拟,俞永强、周天军,地球与行星科学学院
180083070601P2006H,高等天气学,丁一汇、陈光华等,地球与行星科学学院
180083070601P3001H,水文气候学概论,华丽娟,地球与行星科学学院
180083070601P3002H,农业气候学,姚凤梅、张佳华,地球与行星科学学院
180083070601P3003H,天气动力学与诊断分析,崔晓鹏、李英等,地球与行星科学学院
180083070601P3004H,雷达气象学原理和应用,肖辉、刘黎平,地球与行星科学学院
180083070601P3005H,生态气候学,张佳华、姚凤梅,地球与行星科学学院
180083070601P4001H,气候变化讨论课,周天军、张文霞,地球与行星科学学院
180083070601P4002H,东亚季风变异与预测研讨,范可、徐志清,地球与行星科学学院
180083070601P4003H,台风的预报与预警,许映龙,地球与行星科学学院
180083070601P4004H,天气预报技术与方法,孙继松,地球与行星科学学院
180083070601P5001H,大洋环流和海气相互作用的数值模拟上机实习课,林鹏飞、郑伟鹏,地球与行星科学学院
180083070602P2001H,碳氮循环及其测量原理与方法,刘春岩、姚志生,地球与行星科学学院
180083070602P2002H,大气化学,徐永福、贾龙等,地球与行星科学学院
180083070602P2003H,大气辐射学,王普才、王标等,地球与行星科学学院
180083070602P2004H,大气探测学,夏祥鳌、陈洪滨等,地球与行星科学学院
180083070602P2005H,碳氮生物地球化学基础与模型,郑循华、李勇,地球与行星科学学院
180083070602P2006H,大气边界层物理,胡非、程雪玲,地球与行星科学学院
180083070602P2007H,大气环境学,王自发、安俊岭,地球与行星科学学院
180083070602P3001H,大气污染数值预报基础和模式,张美根、韩霄,地球与行星科学学院
180083070602P3002H,气溶胶观测与分析,傅平青、孙业乐,地球与行星科学学院
180083070602P3003H,大气和空间电学,郄秀书、蒋如斌等,地球与行星科学学院
180083070602P3004H,大气遥感物理,王普才、段民征等,地球与行星科学学院
180083070602P3005H,大气物理与大气探测前沿,吕达仁、陈洪滨,地球与行星科学学院
180083070602P3006H,卫星气象学,刘毅、蔡兆男,地球与行星科学学院
180083070602P4001H,土壤碳氮过程与温室气体,徐星凯,地球与行星科学学院
180083070602P4002H,陆气相互作用与卫星遥感应用,马耀明、陈莹莹等,地球与行星科学学院
180083070602P5001H,典型大气观测仪器实践,张金强、夏祥鳌,地球与行星科学学院
180083070800M0001H,磁层物理,李文亚等,地球与行星科学学院
180083070800P0001H,统计地震学,庄建仓,地球与行星科学学院
180083070800P1001H,地球科学反演导论,王彦飞、周元泽,地球与行星科学学院
180083070800P1002H,地球介质力学,罗纲、胡才博,地球与行星科学学院
180083070800P1003H,数字信号处理（地学）,周元泽、艾印双等,地球与行星科学学院
180083070800P1004H,地球动力学基础,王世民,地球与行星科学学院
180083070800P1005H,地球物理学基础,魏东平,地球与行星科学学院
180083070800P1006H,地球电磁现象物理学,杜爱民、葛亚松等,地球与行星科学学院
180083070800P1008H,计算地球物理学,王彦宾,地球与行星科学学院
180083070800P1009H,高等地震学,陈晓非、于湘伟,地球与行星科学学院
180083070800P1011H,地球内部物理学,王多君、雷建设,地球与行星科学学院
180083070800P1012H,岩石物理学,马麦宁、陈建业,地球与行星科学学院
180083070800P1015H,空间物理概论,张辉、赵新华,地球与行星科学学院
180083070800PB001H-1,学术道德与学术写作规范-分论1班,孙涛,地球与行星科学学院
180083070800PB001H-2,学术道德与学术写作规范-分论2班,孙涛,地球与行星科学学院
180083070801M0001H,地球化学大数据分析与机器学习,王相力,地球与行星科学学院
180083070801M0002H,地震预测的现代理论,吴忠良,地球与行星科学学院
180083070801M4001H,地球内部物理前沿,陈凌,地球与行星科学学院
180083070801P2001H,工程地震学,章文波,地球与行星科学学院
180083070801P2002H,古地磁学：基础与应用,杨振宇、刘平,地球与行星科学学院
180083070801P2003H,地球内部流变学,李忠海,地球与行星科学学院
180083070801P2004H,震源物理,许力生、张勇,地球与行星科学学院
180083070801P2005H,理论地震学,李娟、郝金来,地球与行星科学学院
180083070801P3002H,现代地学实验分析技术,姜能、马麦宁,地球与行星科学学院
180083070801P3004H,地震预测物理基础,张晓东、杜建国等,地球与行星科学学院
180083070801P4002H,地震学前沿,陈棋福、梁晓峰,地球与行星科学学院
180083070801P5002H,地磁学实验,刘平等,地球与行星科学学院
180083070801P5003H,地震数据处理与实践,郝金来等,地球与行星科学学院
180083070801P6001H,综合地球物理理论与实践(5.1-5.5厦门实习，需经导师同意并承担交通住宿费),郝天珧、徐亚,地球与行星科学学院
180083070801PX001H,科技论文写作与投稿,马亚鹏等,地球与行星科学学院
180083070802M4001H,空间科学计划前沿,李保权,地球与行星科学学院
180083070802M4002H,空间天气前沿,罗冰显,地球与行星科学学院
180083070802P2001H,空间环境探测原理（上）,乐新安、丁锋,地球与行星科学学院
180083070802P2002H,空间等离子体物理学,傅绥燕、王赤,地球与行星科学学院
180083070802P2003H,电离层物理,刘立波、陈一定,地球与行星科学学院
180083070802P2004H,空间环境探测原理（下）,李国主、赵必强,地球与行星科学学院
180083070802P3001H,计算空间物理学,沈芳、郭孝城等,地球与行星科学学院
180083070802P3002H,空间物理数据分析方法,赵必强、张瑞龙,地球与行星科学学院
180083070802P3003H,日球层物理,何宏青、熊明,地球与行星科学学院
180083070802P4002H,空间物理文献阅读,赵必强、张瑞龙,地球与行星科学学院
1800830708Z1M2001H,弹塑性力学,蔡永恩,地球与行星科学学院
1800830708Z1P2001H,构造物理学基础,宁杰远、魏荣强,地球与行星科学学院
1800830708Z1P2002H,有限元方法与计算地球动力学,张怀,地球与行星科学学院
1800830708Z1P2004H,岩石断裂力学,周仕勇、和泰名,地球与行星科学学院
1800830708Z1P3001H,大陆动力学与地质建模,皇甫鹏鹏,地球与行星科学学院
1800830708Z1P3002H,板块动力学,何建坤,地球与行星科学学院
1800830708Z1P3005H,并行算法与高性能计算,张怀,地球与行星科学学院
1800830708Z1P5001H,地震学观测实践,艾印双、姜明明等,地球与行星科学学院
1800830708Z1P5002H,地球内部物理实验A,王多君、蔡闹,地球与行星科学学院
1800830708Z2P2001H,空间环境天基探测技术与方法,葛亚松、单立灿,地球与行星科学学院
1800830708Z2P2003H,地球物理探测技术与方法,许卫卫、韩建成等,地球与行星科学学院
180083070900M0001H,沉积岩工作方法,王剑,地球与行星科学学院
180083070900P0001H,地球科学前沿科学问题,柴育成,地球与行星科学学院
180083070900P1001H,地球化学概论,英基丰、汤艳杰,地球与行星科学学院
180083070900P1002H,古气候学,熊尚发、刘平等,地球与行星科学学院
180083070900P1003H,超大陆与全球演化,彭澎、Ross Mitchell,地球与行星科学学院
180083070900P1004H,地球生物学,曹长群、陆现彩,地球与行星科学学院
180083070900P1005H,板块构造学,闫全人,地球与行星科学学院
180083070900P1008H,地球科学前沿与机遇,柴育成、刘庆,地球与行星科学学院
180083070900P1009H,世界地质学,李舢,地球与行星科学学院
180083070900P1011H,地球早期演化,翟明国、彭澎等,地球与行星科学学院
180083070901M0001H,非常规天然气勘探与开采,0012580,地球与行星科学学院
180083070901M0002H,盆地与能源研究系列进展,何治亮等,地球与行星科学学院
180083070901M0003H,纳米地球科学与技术,琚宜文等,地球与行星科学学院
180083070901M5001H,矿相实验,李晓春等,地球与行星科学学院
180083070901P2001H,火成岩石学,吴福元、刘传周等,地球与行星科学学院
180083070901P2002H,岩石热力学,吴春明、陈意等,地球与行星科学学院
180083070901P2003H,矿物物理学,郭光军、张志刚,地球与行星科学学院
180083070901P2004H,高等矿物学,刘建明、李永兵,地球与行星科学学院
180083070901P2005H,矿床地球化学,范宏瑞、陈华勇等,地球与行星科学学院
180083070901P2006H,矿物表面物理化学,朱建喜、梁晓亮等,地球与行星科学学院
180083070901P2007H,变质岩石学,刘景波、郭敬辉等,地球与行星科学学院
180083070901P3001H,金属矿床成矿理论前沿,李晓峰、胡芳芳,地球与行星科学学院
180083070901P3002H,贵金属地质学,刘庆,地球与行星科学学院
180083070901P3003H,矿物晶体化学,李永兵,地球与行星科学学院
180083070901P3004H,区域成矿学,张连昌、朱明田,地球与行星科学学院
180083070901P3005H,实验岩石学与实验地球化学,熊小林、刘星成,地球与行星科学学院
180083070901P4001H,火山学,郭正府,地球与行星科学学院
180083070901P4003H,岩浆岩成因,张吉衡,地球与行星科学学院
180083070901P5001H,新兴分析技术在矿床学中的应用,苏本勋、刘善科,地球与行星科学学院
180083070901P5002H,岩浆岩岩相学,张吉衡,地球与行星科学学院
180083070901P5003H,变质岩岩相学,吴春明、张慧,地球与行星科学学院
180083070902M0001H,微量元素地球化学,刘树文,地球与行星科学学院
180083070902P2001H,有机地球化学,彭平安、蔡春芳等,地球与行星科学学院
180083070902P2002H,元素地球化学,郭敬辉、英基丰等,地球与行星科学学院
180083070902P2003H,同位素地球化学,李献华、储雪蕾等,地球与行星科学学院
180083070902P3001H,分析地球化学,孙金凤,地球与行星科学学院
180083070902P3002H,化学地球动力学,杨进辉、英基丰等,地球与行星科学学院
